tx,ty,tile_id,bx_global,by_global,dominant_texture,dominant_pct,n_textures,tex_1,pct_1,tex_2,pct_2,tex_3,pct_3,tex_4,pct_4,tex_5,pct_5,tex_6,pct_6,tex_7,pct_7
25,4,153,102,17,Grass_03,92.19,5,Grass_03,92.19,Dirt_01,2.67,Dirt_02,2.4,ForestDeciduous_02,2.0,ZI_Crop_Field_01,0.74,,,,
25,4,153,103,17,Grass_03,47.74,4,Grass_03,47.74,ForestDeciduous_02,36.22,ZI_Crop_Field_01,14.56,Dirt_01,1.49,,,,,,
25,4,153,100,18,Grass_03,84.36,2,Grass_03,84.36,ZI_Crop_Field_Cut_01,15.23,,,,,,,,,,
25,4,153,101,18,Grass_03,95.46,3,Grass_03,95.46,Dirt_01,2.73,ZI_Crop_Field_Cut_01,1.8,,,,,,,,
25,4,153,102,18,Grass_03,97.16,3,Grass_03,97.16,Dirt_01,1.84,ForestDeciduous_02,1.0,,,,,,,,
25,4,153,103,18,Grass_03,85.78,3,Grass_03,85.78,ForestDeciduous_02,10.6,Grass_02,3.29,,,,,,,,
25,4,153,100,19,Grass_03,98.35,2,Grass_03,98.35,Dirt_01,1.65,,,,,,,,,,
25,4,153,101,19,Grass_03,97.93,2,Grass_03,97.93,Dirt_01,2.07,,,,,,,,,,
25,4,153,102,19,Grass_03,99.44,2,Grass_03,99.44,Grass_02,0.56,,,,,,,,,,
25,4,153,103,19,Grass_03,59.64,2,Grass_03,59.64,Grass_02,40.23,,,,,,,,,,
26,4,154,104,16,Grass_03,75.19,3,Grass_03,75.19,Dirt_02,17.09,ZI_Crop_Field_01,7.6,,,,,,,,
26,4,154,105,16,Grass_03,99.0,1,Grass_03,99.0,,,,,,,,,,,,
26,4,154,106,16,Grass_03,92.32,4,Grass_03,92.32,Grass_02,4.82,Dirt_01,1.51,ForestDeciduous_02,1.35,,,,,,
26,4,154,107,16,Grass_03,80.68,5,Grass_03,80.68,ZI_Crop_Field_Cut_01,7.56,Grass_02,7.21,Dirt_01,3.63,ForestDeciduous_02,0.92,,,,
26,4,154,104,17,Grass_03,76.91,4,Grass_03,76.91,ForestDeciduous_02,11.29,Dirt_02,10.73,Grass_02,1.07,,,,,,
26,4,154,105,17,Grass_03,88.23,4,Grass_03,88.23,Dirt_01,5.58,ForestDeciduous_02,5.05,Grass_02,1.14,,,,,,
26,4,154,106,17,Grass_03,56.88,3,Grass_03,56.88,ZI_Crop_Field_Cut_01,24.67,Grass_02,18.26,,,,,,,,
26,4,154,107,17,Grass_02,62.79,3,Grass_02,62.79,ZI_Crop_Field_Cut_01,32.45,Grass_03,4.63,,,,,,,,
26,4,154,104,18,Grass_03,56.67,4,Grass_03,56.67,Grass_02,38.51,ForestDeciduous_02,4.06,Dirt_01,0.77,,,,,,
26,4,154,105,18,Grass_03,53.76,5,Grass_03,53.76,Grass_02,31.04,Dirt_01,5.73,ZI_Crop_Field_Cut_01,5.57,ZI_Crop_Field_01,3.89,,,,
26,4,154,106,18,ZI_Crop_Field_01,43.1,4,ZI_Crop_Field_01,43.1,ZI_Crop_Field_Cut_01,35.16,Grass_03,20.98,Dirt_01,0.66,,,,,,
26,4,154,107,18,Grass_03,47.32,5,Grass_03,47.32,Grass_02,26.94,ZI_Crop_Field_Cut_01,13.42,Asphalt_01,7.7,Dirt_01,4.62,,,,
26,4,154,104,19,Grass_02,43.77,3,Grass_02,43.77,Grass_03,30.06,ZI_Crop_Field_01,25.82,,,,,,,,
26,4,154,105,19,Grass_03,45.74,5,Grass_03,45.74,Grass_02,27.01,ZI_Crop_Field_Cut_01,18.3,Asphalt_01,6.94,Dirt_01,2.0,,,,
26,4,154,106,19,Grass_03,67.01,5,Grass_03,67.01,Asphalt_01,13.64,ZI_Crop_Field_01,8.69,ZI_Crop_Field_Cut_01,6.54,Dirt_01,4.12,,,,
26,4,154,107,19,Grass_03,48.94,5,Grass_03,48.94,Asphalt_01,26.93,ZI_Crop_Field_Cut_02,19.54,Cobblestone_01_Wave,3.36,Dirt_01,1.22,,,,
27,4,155,108,16,Grass_03,57.38,3,Grass_03,57.38,ZI_Crop_Field_01,31.18,ZI_Crop_Field_Cut_01,11.14,,,,,,,,
27,4,155,109,16,Grass_03,37.65,5,Grass_03,37.65,Dirt_01,32.18,Grass_02,14.42,Asphalt_01,7.95,ZI_Crop_Field_01,7.79,,,,
27,4,155,110,16,ZI_Crop_Field_01,51.17,3,ZI_Crop_Field_01,51.17,Grass_03,35.19,Grass_02,13.16,,,,,,,,
27,4,155,111,16,Grass_03,66.9,5,Grass_03,66.9,Dirt_01,17.65,Grass_02,7.35,ZI_Crop_Field_01,5.13,Asphalt_01,2.97,,,,
27,4,155,108,17,ZI_Crop_Field_Cut_01,44.93,5,ZI_Crop_Field_Cut_01,44.93,Grass_03,29.55,ZI_Crop_Field_01,23.7,Grass_02,1.05,Dirt_01,0.76,,,,
27,4,155,109,17,Grass_03,66.96,5,Grass_03,66.96,ZI_Crop_Field_01,13.77,Dirt_01,13.46,Asphalt_01,5.26,Cobblestone_01_Wave,0.56,,,,
27,4,155,110,17,Grass_03,76.44,4,Grass_03,76.44,Grass_02,8.07,Dirt_01,7.75,Asphalt_01,7.54,,,,,,
27,4,155,111,17,Grass_03,74.06,5,Grass_03,74.06,ZI_Crop_Field_04,18.48,Dirt_01,4.39,Asphalt_01,2.18,Grass_02,0.89,,,,
27,4,155,108,18,Grass_03,63.26,5,Grass_03,63.26,Asphalt_01,12.2,ZI_Crop_Field_Cut_01,9.82,Grass_02,8.23,Dirt_01,6.5,,,,
27,4,155,109,18,Grass_03,73.19,5,Grass_03,73.19,Dirt_01,20.33,ZI_Crop_Field_Cut_01,3.19,ZI_Crop_Field_01,1.74,Asphalt_01,1.55,,,,
27,4,155,110,18,Dirt_01,50.54,3,Dirt_01,50.54,Grass_03,33.51,Grass_02,15.77,,,,,,,,
27,4,155,111,18,Grass_03,71.93,4,Grass_03,71.93,Dirt_01,13.72,ZI_Crop_Field_04,12.53,Grass_02,1.82,,,,,,
27,4,155,108,19,ZI_Crop_Field_Cut_01,51.97,5,ZI_Crop_Field_Cut_01,51.97,Grass_02,15.37,Grass_03,13.16,Dirt_01,12.4,ZI_Crop_Field_01,7.11,,,,
27,4,155,109,19,ZI_Crop_Field_01,35.35,4,ZI_Crop_Field_01,35.35,Grass_03,29.94,ZI_Crop_Field_Cut_01,24.95,Dirt_01,9.76,,,,,,
27,4,155,110,19,Grass_03,81.11,3,Grass_03,81.11,Dirt_01,18.1,Grass_02,0.55,,,,,,,,
27,4,155,111,19,Grass_03,59.36,3,Grass_03,59.36,ZI_Crop_Field_Cut_01,26.06,Dirt_01,14.58,,,,,,,,
28,4,156,112,16,Grass_03,75.17,4,Grass_03,75.17,Dirt_01,13.39,Grass_02,7.13,Asphalt_01,4.3,,,,,,
28,4,156,113,16,Grass_03,90.3,5,Grass_03,90.3,ZI_Crop_Field_04,5.92,Dirt_01,1.94,Grass_02,1.1,Asphalt_01,0.75,,,,
28,4,156,114,16,Grass_03,82.76,4,Grass_03,82.76,ZI_Crop_Field_04,11.21,Dirt_01,3.27,Asphalt_01,2.76,,,,,,
28,4,156,115,16,Grass_03,97.1,2,Grass_03,97.1,Dirt_01,2.88,,,,,,,,,,
28,4,156,112,17,ZI_Crop_Field_04,79.68,3,ZI_Crop_Field_04,79.68,Grass_03,19.49,Grass_02,0.61,,,,,,,,
28,4,156,113,17,ZI_Crop_Field_04,93.85,2,ZI_Crop_Field_04,93.85,Grass_03,6.09,,,,,,,,,,
28,4,156,114,17,ZI_Crop_Field_04,87.71,3,ZI_Crop_Field_04,87.71,Grass_03,7.69,Dirt_01,4.6,,,,,,,,
28,4,156,115,17,ZI_Crop_Field_04,66.97,4,ZI_Crop_Field_04,66.97,Grass_03,23.96,Dirt_01,8.29,ForestDeciduous_02,0.77,,,,,,
28,4,156,112,18,ZI_Crop_Field_04,49.98,4,ZI_Crop_Field_04,49.98,Grass_03,44.37,Dirt_01,5.14,ZI_Crop_Field_Cut_01,0.51,,,,,,
28,4,156,113,18,ZI_Crop_Field_04,83.0,3,ZI_Crop_Field_04,83.0,Dirt_01,8.81,Grass_03,8.19,,,,,,,,
28,4,156,114,18,ZI_Crop_Field_04,51.67,4,ZI_Crop_Field_04,51.67,Grass_03,27.34,ForestDeciduous_02,16.73,Dirt_01,4.25,,,,,,
28,4,156,115,18,ZI_Crop_Field_04,35.92,3,ZI_Crop_Field_04,35.92,Grass_03,34.81,ForestDeciduous_02,29.27,,,,,,,,
28,4,156,112,19,ZI_Crop_Field_Cut_01,79.56,4,ZI_Crop_Field_Cut_01,79.56,Grass_03,8.18,ZI_Crop_Field_04,7.89,Dirt_01,4.38,,,,,,
28,4,156,113,19,ZI_Crop_Field_04,96.9,4,ZI_Crop_Field_04,96.9,Grass_03,1.64,ZI_Crop_Field_Cut_01,0.81,Dirt_01,0.66,,,,,,
28,4,156,114,19,ZI_Crop_Field_04,66.97,3,ZI_Crop_Field_04,66.97,Grass_03,20.12,ForestDeciduous_02,12.91,,,,,,,,
28,4,156,115,19,ForestDeciduous_02,50.87,3,ForestDeciduous_02,50.87,Grass_03,43.46,ZI_Crop_Field_04,5.67,,,,,,,,
29,4,157,116,16,Grass_03,94.9,3,Grass_03,94.9,Grass_02,3.14,Dirt_01,1.96,,,,,,,,
29,4,157,117,16,Grass_03,58.03,4,Grass_03,58.03,Grass_02,37.65,ForestDeciduous_02,2.54,Dirt_01,1.78,,,,,,
29,4,157,118,16,Grass_03,43.81,5,Grass_03,43.81,Grass_02,25.82,ForestDeciduous_02,24.72,Dirt_01,4.3,ZI_Crop_Field_04,1.34,,,,
29,4,157,119,16,Grass_03,44.62,4,Grass_03,44.62,Grass_02,19.86,ForestDeciduous_02,19.49,ZI_Crop_Field_04,15.93,,,,,,
29,4,157,116,17,Grass_03,78.97,4,Grass_03,78.97,ZI_Crop_Field_04,11.31,ForestDeciduous_02,7.26,Dirt_01,2.35,,,,,,
29,4,157,117,17,Grass_03,84.66,2,Grass_03,84.66,ForestDeciduous_02,14.91,,,,,,,,,,
29,4,157,118,17,Grass_03,65.81,3,Grass_03,65.81,ForestDeciduous_02,29.56,Grass_02,4.29,,,,,,,,
29,4,157,119,17,Grass_03,62.91,4,Grass_03,62.91,ForestDeciduous_02,23.67,Grass_02,9.48,Dirt_01,3.95,,,,,,
29,4,157,116,18,Grass_03,59.01,3,Grass_03,59.01,ForestDeciduous_02,33.36,ZI_Crop_Field_04,7.64,,,,,,,,
29,4,157,117,18,Grass_03,99.83,1,Grass_03,99.83,,,,,,,,,,,,
29,4,157,118,18,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
29,4,157,119,18,Grass_03,97.96,2,Grass_03,97.96,ForestDeciduous_02,2.04,,,,,,,,,,
29,4,157,116,19,ForestDeciduous_02,66.59,2,ForestDeciduous_02,66.59,Grass_03,33.41,,,,,,,,,,
29,4,157,117,19,Grass_03,83.27,2,Grass_03,83.27,ForestDeciduous_02,16.73,,,,,,,,,,
29,4,157,118,19,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
29,4,157,119,19,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
30,4,158,120,16,Grass_03,39.81,5,Grass_03,39.81,ForestDeciduous_02,22.31,Grass_02,19.17,ZI_Crop_Field_04,14.94,Dirt_01,3.77,,,,
30,4,158,121,16,Grass_03,45.52,5,Grass_03,45.52,ForestDeciduous_02,32.52,Grass_02,16.79,Dirt_01,3.11,ZI_Crop_Field_04,2.06,,,,
30,4,158,122,16,Grass_03,58.25,4,Grass_03,58.25,Grass_02,21.92,ForestDeciduous_02,17.27,Dirt_01,2.56,,,,,,
30,4,158,123,16,Grass_03,68.47,4,Grass_03,68.47,Grass_02,17.01,ForestDeciduous_02,11.94,Dirt_01,2.57,,,,,,
30,4,158,120,17,Grass_03,60.18,4,Grass_03,60.18,ForestDeciduous_02,37.75,Grass_02,1.38,Dirt_01,0.69,,,,,,
30,4,158,121,17,ForestDeciduous_02,59.9,2,ForestDeciduous_02,59.9,Grass_03,40.09,,,,,,,,,,
30,4,158,122,17,ForestDeciduous_02,59.74,2,ForestDeciduous_02,59.74,Grass_03,40.26,,,,,,,,,,
30,4,158,123,17,Grass_03,72.8,3,Grass_03,72.8,ForestDeciduous_02,26.15,Rock_01,0.82,,,,,,,,
30,4,158,120,18,Grass_03,98.39,2,Grass_03,98.39,ForestDeciduous_02,1.61,,,,,,,,,,
30,4,158,121,18,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
30,4,158,122,18,Grass_03,99.22,2,Grass_03,99.22,ForestDeciduous_02,0.78,,,,,,,,,,
30,4,158,123,18,Grass_03,89.01,2,Grass_03,89.01,Rock_01,10.69,,,,,,,,,,
30,4,158,120,19,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
30,4,158,121,19,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
30,4,158,122,19,Grass_03,69.13,2,Grass_03,69.13,ForestDeciduous_02,30.87,,,,,,,,,,
30,4,158,123,19,Grass_03,57.99,3,Grass_03,57.99,ForestDeciduous_02,30.25,Rock_01,11.76,,,,,,,,
31,4,159,124,16,Grass_03,58.8,5,Grass_03,58.8,ForestDeciduous_02,18.95,Grass_02,14.5,Dirt_01,6.25,Rock_01,1.5,,,,
31,4,159,125,16,Grass_03,59.68,4,Grass_03,59.68,ForestDeciduous_02,23.56,Grass_02,15.01,Dirt_01,1.75,,,,,,
31,4,159,126,16,Pebbles_02,36.64,5,Pebbles_02,36.64,Grass_03,30.38,ForestDeciduous_02,18.44,SeaBed_01,11.91,Dirt_01,2.64,,,,
31,4,159,127,16,SeaBed_01,65.77,2,SeaBed_01,65.77,Pebbles_02,34.14,,,,,,,,,,
31,4,159,124,17,Grass_03,68.37,5,Grass_03,68.37,ForestDeciduous_02,22.02,Dirt_01,4.43,Asphalt_01,3.69,Rock_01,1.49,,,,
31,4,159,125,17,ForestDeciduous_02,61.13,2,ForestDeciduous_02,61.13,Grass_03,38.87,,,,,,,,,,
31,4,159,126,17,Grass_03,49.12,5,Grass_03,49.12,ForestDeciduous_02,20.42,Pebbles_02,14.22,SeaBed_01,10.69,Dirt_01,5.55,,,,
31,4,159,127,17,Pebbles_02,50.2,2,Pebbles_02,50.2,SeaBed_01,49.8,,,,,,,,,,
31,4,159,124,18,Grass_03,67.06,5,Grass_03,67.06,Rock_01,13.74,Asphalt_01,11.02,Dirt_01,4.81,ForestDeciduous_02,3.37,,,,
31,4,159,125,18,Grass_03,71.7,3,Grass_03,71.7,ForestDeciduous_02,24.78,Dirt_01,3.51,,,,,,,,
31,4,159,126,18,Grass_03,82.6,5,Grass_03,82.6,Dirt_01,6.54,Pebbles_02,5.03,ForestDeciduous_02,4.03,SeaBed_01,1.81,,,,
31,4,159,127,18,Pebbles_02,64.19,2,Pebbles_02,64.19,SeaBed_01,35.39,,,,,,,,,,
31,4,159,124,19,Grass_03,64.69,5,Grass_03,64.69,Rock_01,17.18,Asphalt_01,9.11,ForestDeciduous_02,7.02,Dirt_01,2.01,,,,
31,4,159,125,19,Grass_03,91.44,2,Grass_03,91.44,Dirt_01,8.56,,,,,,,,,,
31,4,159,126,19,Grass_03,86.84,4,Grass_03,86.84,Dirt_01,8.78,ForestDeciduous_02,2.48,Pebbles_02,1.91,,,,,,
31,4,159,127,19,Pebbles_02,68.47,3,Pebbles_02,68.47,SeaBed_01,28.3,Grass_03,2.86,,,,,,,,
0,5,160,0,20,Dirt_01,48.88,3,Dirt_01,48.88,SeaBed_01,47.3,Rock_01,3.75,,,,,,,,
0,5,160,1,20,Dirt_01,99.89,1,Dirt_01,99.89,,,,,,,,,,,,
0,5,160,2,20,Dirt_01,87.88,2,Dirt_01,87.88,Grass_03,12.12,,,,,,,,,,
0,5,160,3,20,Dirt_01,70.21,2,Dirt_01,70.21,Grass_03,29.79,,,,,,,,,,
0,5,160,0,21,SeaBed_01,50.49,2,SeaBed_01,50.49,Dirt_01,49.33,,,,,,,,,,
0,5,160,1,21,Dirt_01,100.0,1,Dirt_01,100.0,,,,,,,,,,,,
0,5,160,2,21,Dirt_01,82.65,3,Dirt_01,82.65,Grass_03,16.74,Rock_01,0.6,,,,,,,,
0,5,160,3,21,Dirt_01,70.03,2,Dirt_01,70.03,Grass_03,29.97,,,,,,,,,,
0,5,160,0,22,SeaBed_01,57.57,2,SeaBed_01,57.57,Dirt_01,42.16,,,,,,,,,,
0,5,160,1,22,Dirt_01,63.32,3,Dirt_01,63.32,Rock_01,34.6,Grass_03,2.07,,,,,,,,
0,5,160,2,22,Dirt_01,77.52,2,Dirt_01,77.52,Grass_03,22.48,,,,,,,,,,
0,5,160,3,22,Dirt_01,70.68,2,Dirt_01,70.68,Grass_03,29.32,,,,,,,,,,
0,5,160,0,23,SeaBed_01,66.71,2,SeaBed_01,66.71,Dirt_01,33.16,,,,,,,,,,
0,5,160,1,23,Dirt_01,62.77,2,Dirt_01,62.77,Rock_01,37.05,,,,,,,,,,
0,5,160,2,23,Dirt_01,82.81,2,Dirt_01,82.81,Grass_03,17.19,,,,,,,,,,
0,5,160,3,23,Dirt_01,73.02,2,Dirt_01,73.02,Grass_03,26.98,,,,,,,,,,
1,5,161,4,20,Dirt_01,62.83,2,Dirt_01,62.83,Grass_03,37.17,,,,,,,,,,
1,5,161,5,20,Dirt_01,51.78,3,Dirt_01,51.78,Grass_03,40.2,Rock_01,8.02,,,,,,,,
1,5,161,6,20,Grass_03,50.04,2,Grass_03,50.04,Dirt_01,49.96,,,,,,,,,,
1,5,161,7,20,Grass_03,87.52,2,Grass_03,87.52,Dirt_01,12.48,,,,,,,,,,
1,5,161,4,21,Dirt_01,65.19,2,Dirt_01,65.19,Grass_03,34.81,,,,,,,,,,
1,5,161,5,21,Dirt_01,56.77,3,Dirt_01,56.77,Grass_03,37.87,Rock_01,5.36,,,,,,,,
1,5,161,6,21,Dirt_01,56.35,2,Dirt_01,56.35,Grass_03,43.65,,,,,,,,,,
1,5,161,7,21,Dirt_01,55.69,2,Dirt_01,55.69,Grass_03,44.31,,,,,,,,,,
1,5,161,4,22,Dirt_01,68.0,2,Dirt_01,68.0,Grass_03,32.0,,,,,,,,,,
1,5,161,5,22,Dirt_01,63.79,3,Dirt_01,63.79,Grass_03,35.64,Rock_01,0.58,,,,,,,,
1,5,161,6,22,Dirt_01,76.0,2,Dirt_01,76.0,Grass_03,24.0,,,,,,,,,,
1,5,161,7,22,Dirt_01,82.93,3,Dirt_01,82.93,Grass_03,16.23,Asphalt_01,0.84,,,,,,,,
1,5,161,4,23,Dirt_01,70.2,2,Dirt_01,70.2,Grass_03,29.8,,,,,,,,,,
1,5,161,5,23,Dirt_01,64.37,3,Dirt_01,64.37,Grass_03,33.09,Rock_01,2.54,,,,,,,,
1,5,161,6,23,Dirt_01,84.35,2,Dirt_01,84.35,Grass_03,15.65,,,,,,,,,,
1,5,161,7,23,Grass_03,53.37,2,Grass_03,53.37,Dirt_01,46.58,,,,,,,,,,
2,5,162,8,20,Grass_03,98.9,2,Grass_03,98.9,Dirt_01,1.1,,,,,,,,,,
2,5,162,9,20,Grass_03,95.02,2,Grass_03,95.02,Dirt_01,4.98,,,,,,,,,,
2,5,162,10,20,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
2,5,162,11,20,Grass_03,99.92,1,Grass_03,99.92,,,,,,,,,,,,
2,5,162,8,21,Grass_03,80.65,2,Grass_03,80.65,Dirt_01,19.35,,,,,,,,,,
2,5,162,9,21,Grass_03,66.68,2,Grass_03,66.68,Dirt_01,33.15,,,,,,,,,,
2,5,162,10,21,Grass_03,91.45,2,Grass_03,91.45,Dirt_01,8.55,,,,,,,,,,
2,5,162,11,21,Grass_03,78.53,2,Grass_03,78.53,Dirt_01,21.47,,,,,,,,,,
2,5,162,8,22,Grass_03,85.96,2,Grass_03,85.96,Dirt_01,14.04,,,,,,,,,,
2,5,162,9,22,Grass_03,57.96,2,Grass_03,57.96,Dirt_01,42.04,,,,,,,,,,
2,5,162,10,22,Grass_03,60.23,2,Grass_03,60.23,Dirt_01,39.69,,,,,,,,,,
2,5,162,11,22,Grass_03,61.3,2,Grass_03,61.3,Dirt_01,38.7,,,,,,,,,,
2,5,162,8,23,Grass_03,88.76,2,Grass_03,88.76,Dirt_01,11.24,,,,,,,,,,
2,5,162,9,23,Grass_03,55.56,3,Grass_03,55.56,Dirt_01,42.2,Rock_01,2.24,,,,,,,,
2,5,162,10,23,Grass_03,58.46,3,Grass_03,58.46,Dirt_01,40.76,Rock_01,0.78,,,,,,,,
2,5,162,11,23,Grass_03,61.29,2,Grass_03,61.29,Dirt_01,38.71,,,,,,,,,,
3,5,163,12,20,Grass_03,64.2,3,Grass_03,64.2,Dirt_01,34.95,Rock_01,0.84,,,,,,,,
3,5,163,13,20,Grass_03,58.46,3,Grass_03,58.46,Dirt_01,35.73,Rock_01,5.8,,,,,,,,
3,5,163,14,20,Grass_03,47.86,3,Grass_03,47.86,Dirt_01,29.06,Rock_01,23.07,,,,,,,,
3,5,163,15,20,Grass_03,58.15,3,Grass_03,58.15,Dirt_01,33.05,Rock_01,8.8,,,,,,,,
3,5,163,12,21,Grass_03,63.05,2,Grass_03,63.05,Dirt_01,36.95,,,,,,,,,,
3,5,163,13,21,Grass_03,64.48,2,Grass_03,64.48,Dirt_01,35.52,,,,,,,,,,
3,5,163,14,21,Grass_03,64.52,2,Grass_03,64.52,Dirt_01,35.48,,,,,,,,,,
3,5,163,15,21,Grass_03,64.91,2,Grass_03,64.91,Dirt_01,35.09,,,,,,,,,,
3,5,163,12,22,Grass_03,63.46,2,Grass_03,63.46,Dirt_01,36.54,,,,,,,,,,
3,5,163,13,22,Grass_03,64.52,2,Grass_03,64.52,Dirt_01,35.48,,,,,,,,,,
3,5,163,14,22,Grass_03,64.6,2,Grass_03,64.6,Dirt_01,35.4,,,,,,,,,,
3,5,163,15,22,Grass_03,66.87,2,Grass_03,66.87,Dirt_01,33.13,,,,,,,,,,
3,5,163,12,23,Grass_03,62.71,2,Grass_03,62.71,Dirt_01,37.29,,,,,,,,,,
3,5,163,13,23,Grass_03,64.52,2,Grass_03,64.52,Dirt_01,35.48,,,,,,,,,,
3,5,163,14,23,Grass_03,64.85,2,Grass_03,64.85,Dirt_01,35.15,,,,,,,,,,
3,5,163,15,23,Grass_03,67.42,2,Grass_03,67.42,Dirt_01,32.58,,,,,,,,,,
4,5,164,16,20,Grass_03,55.96,3,Grass_03,55.96,Dirt_01,31.65,Rock_01,12.39,,,,,,,,
4,5,164,17,20,Grass_03,62.09,3,Grass_03,62.09,Dirt_01,34.95,Rock_01,2.97,,,,,,,,
4,5,164,18,20,Grass_03,58.72,3,Grass_03,58.72,Dirt_01,32.65,Rock_01,8.64,,,,,,,,
4,5,164,19,20,Grass_03,61.19,2,Grass_03,61.19,Dirt_01,38.42,,,,,,,,,,
4,5,164,16,21,Grass_03,65.15,2,Grass_03,65.15,Dirt_01,34.85,,,,,,,,,,
4,5,164,17,21,Grass_03,66.73,2,Grass_03,66.73,Dirt_01,33.27,,,,,,,,,,
4,5,164,18,21,Grass_03,66.69,2,Grass_03,66.69,Dirt_01,33.31,,,,,,,,,,
4,5,164,19,21,Grass_03,67.65,2,Grass_03,67.65,Dirt_01,32.35,,,,,,,,,,
4,5,164,16,22,Grass_03,67.74,2,Grass_03,67.74,Dirt_01,32.26,,,,,,,,,,
4,5,164,17,22,Grass_03,67.74,2,Grass_03,67.74,Dirt_01,32.26,,,,,,,,,,
4,5,164,18,22,Grass_03,67.22,2,Grass_03,67.22,Dirt_01,32.78,,,,,,,,,,
4,5,164,19,22,Grass_03,63.86,2,Grass_03,63.86,Dirt_01,36.14,,,,,,,,,,
4,5,164,16,23,Grass_03,67.74,2,Grass_03,67.74,Dirt_01,32.26,,,,,,,,,,
4,5,164,17,23,Grass_03,66.97,3,Grass_03,66.97,Dirt_01,31.91,Rock_01,1.12,,,,,,,,
4,5,164,18,23,Grass_03,68.88,2,Grass_03,68.88,Dirt_01,30.65,,,,,,,,,,
4,5,164,19,23,Grass_03,67.15,3,Grass_03,67.15,Dirt_01,31.84,Rock_01,1.01,,,,,,,,
5,5,165,20,20,Grass_03,51.93,3,Grass_03,51.93,Dirt_01,30.28,Debris_Rock_01,17.79,,,,,,,,
5,5,165,21,20,Grass_03,42.39,4,Grass_03,42.39,Debris_Rock_01,34.27,Dirt_01,22.29,Rock_01,1.06,,,,,,
5,5,165,22,20,Rock_01,57.35,4,Rock_01,57.35,Grass_03,16.75,Dirt_01,14.35,Debris_Rock_01,11.56,,,,,,
5,5,165,23,20,Rock_01,77.51,4,Rock_01,77.51,Grass_03,8.38,Dirt_01,7.76,Debris_Rock_01,6.35,,,,,,
5,5,165,20,21,Grass_03,59.09,3,Grass_03,59.09,Dirt_01,29.83,Debris_Rock_01,11.08,,,,,,,,
5,5,165,21,21,Grass_03,52.41,3,Grass_03,52.41,Debris_Rock_01,24.97,Dirt_01,22.31,,,,,,,,
5,5,165,22,21,Rock_01,49.81,4,Rock_01,49.81,Grass_03,19.53,Debris_Rock_01,15.63,Dirt_01,15.03,,,,,,
5,5,165,23,21,Rock_01,54.36,4,Rock_01,54.36,Grass_03,23.55,Dirt_01,21.44,Debris_Rock_01,0.65,,,,,,
5,5,165,20,22,Grass_03,69.38,3,Grass_03,69.38,Dirt_01,27.19,Debris_Rock_01,3.43,,,,,,,,
5,5,165,21,22,Grass_03,42.77,4,Grass_03,42.77,Debris_Rock_01,30.46,Dirt_01,23.55,Rock_01,3.23,,,,,,
5,5,165,22,22,Rock_01,65.35,4,Rock_01,65.35,Dirt_01,13.17,Grass_03,12.99,Debris_Rock_01,8.49,,,,,,
5,5,165,23,22,Rock_01,42.72,3,Rock_01,42.72,Grass_03,32.03,Dirt_01,25.25,,,,,,,,
5,5,165,20,23,Grass_03,70.36,3,Grass_03,70.36,Dirt_01,27.95,Debris_Rock_01,1.62,,,,,,,,
5,5,165,21,23,Grass_03,60.17,3,Grass_03,60.17,Debris_Rock_01,20.17,Dirt_01,19.39,,,,,,,,
5,5,165,22,23,Rock_01,35.03,4,Rock_01,35.03,Grass_03,33.25,Dirt_01,18.84,Debris_Rock_01,12.88,,,,,,
5,5,165,23,23,Rock_01,52.68,3,Rock_01,52.68,Grass_03,26.54,Dirt_01,20.77,,,,,,,,
6,5,166,24,20,Grass_03,30.45,4,Grass_03,30.45,Rock_01,24.84,Debris_Rock_01,24.69,Dirt_01,20.02,,,,,,
6,5,166,25,20,Grass_03,49.27,3,Grass_03,49.27,Debris_Rock_01,33.16,Dirt_01,17.57,,,,,,,,
6,5,166,26,20,Grass_03,85.22,3,Grass_03,85.22,Debris_Rock_01,11.07,Dirt_01,3.71,,,,,,,,
6,5,166,27,20,Grass_03,91.27,3,Grass_03,91.27,Debris_Rock_01,4.62,Dirt_01,4.08,,,,,,,,
6,5,166,24,21,Rock_01,37.03,4,Rock_01,37.03,Grass_03,23.81,Debris_Rock_01,20.17,Dirt_01,18.99,,,,,,
6,5,166,25,21,Grass_03,45.48,3,Grass_03,45.48,Debris_Rock_01,30.49,Dirt_01,24.02,,,,,,,,
6,5,166,26,21,Grass_03,51.8,4,Grass_03,51.8,Debris_Rock_01,29.85,Dirt_01,16.39,Rock_01,1.97,,,,,,
6,5,166,27,21,Grass_03,57.68,4,Grass_03,57.68,Debris_Rock_01,31.5,Dirt_01,9.57,Asphalt_01,1.12,,,,,,
6,5,166,24,22,Rock_01,35.43,4,Rock_01,35.43,Debris_Rock_01,24.29,Grass_03,22.94,Dirt_01,17.34,,,,,,
